EMPLOYER,JOB TITLE,BASE SALARY,LOCATION,SUBMIT DATE,START DATE
CAREER SOFT SOLUTIONS INC,CLOUD ENGINEER,"98,904","IRVING, TX",07/11/2022,07/18/2022
DAMIAN CONSULTING INC,CLOUD ENGINEER,"98,904","GLEN ALLEN, VA",07/27/2022,07/27/2022
ECLINICALWORKS LLC,CLOUD ENGINEER,"99,000","NORTH GRAFTON, MA",06/27/2022,07/25/2022
HINDSIGHT SOFTWARE SOLUTIONS INC,CLOUD ENGINEER,"99,944","FRAMINGHAM, MA",03/21/2022,09/03/2022
CISCO SYSTEMS INC,CLOUD ENGINEER,"99,944","BOXBOROUGH, MA",01/20/2022,07/01/2022
SCRIPT2IT INC,CLOUD ENGINEER,"99,944","BOSTON, MA",06/03/2022,10/01/2022
CELESDATA INC,CLOUD ENGINEER,"100,000","RICHMOND, VA",10/03/2022,10/17/2022
VENCEDOR SOFTWARE GROUP INC,CLOUD ENGINEER,"100,000","HOUSTON, TX",10/21/2022,10/21/2022
SAGITEC SOLUTIONS LLC,CLOUD ENGINEER,"100,000","MARYLAND HEIGHTS, MO",01/11/2022,01/23/2022
FORMAC INC,CLOUD ENGINEER,"100,000","PHOENIX, AZ",02/14/2022,02/18/2022
VERITION GROUP LLC,CLOUD ENGINEER,"100,000","GREENWICH, CT",04/20/2022,04/25/2022
NATIONAL OILWELL VARCO LP,CLOUD ENGINEER,"100,000","HOUSTON, TX",05/11/2022,10/01/2022
CNET GLOBAL SOLUTIONS INC,CLOUD ENGINEER,"100,000","RICHARDSON, TX",05/24/2022,10/01/2022
CNET GLOBAL SOLUTIONS INC,CLOUD ENGINEER,"100,000","RICHARDSON, TX",06/06/2022,10/01/2022
VIBHATHI LABS INC,CLOUD ENGINEER,"100,200","DARIEN, CT",06/08/2022,06/13/2022
SECUREKLOUD TECHNOLOGIES INC,CLOUD ENGINEER,"100,984","PLEASANTON, CA",08/08/2022,09/12/2022
SECUREKLOUD TECHNOLOGIES INC,CLOUD ENGINEER,"100,984","PLEASANTON, CA",08/29/2022,09/12/2022
SECUREKLOUD TECHNOLOGIES INC,CLOUD ENGINEER,"100,984","PLEASANTON, CA",08/29/2022,09/12/2022
SUNERA TECHNOLOGIES INC,CLOUD ENGINEER,"101,026","MIAMI, FL",02/18/2022,03/02/2022
PIONEER CONSULTING SERVICES INC,CLOUD ENGINEER,"101,421","MORRISVILLE, NC",10/10/2022,10/10/2022
SHIVAM INFOTECH INC,CLOUD ENGINEER,"101,754","SOUTH BRUNSWICK TOWNSHIP, NJ",06/27/2022,07/01/2022
INFINITY TECH GROUP INC,CLOUD ENGINEER,"101,754","PARAMUS, NJ",05/02/2022,10/01/2022
VALI LLC,CLOUD ENGINEER,"101,754","NEW YORK, NY",05/10/2022,10/01/2022
VALI LLC,CLOUD ENGINEER,"101,754","NEW YORK, NY",06/03/2022,10/01/2022
SYNTAIN TECHNOLOGIES LLC,CLOUD ENGINEER,"102,000","NEW YORK, NY",04/27/2022,10/03/2022
SANN IT SOLUTIONS INC,CLOUD ENGINEER,"102,482","ENGLEWOOD, CO",10/26/2022,10/26/2022
NEXZENTEK SOLUTIONS INC,CLOUD ENGINEER,"103,189","WOONSOCKET, RI",08/04/2022,08/12/2022
SLALOM LLC,CLOUD ENGINEER,"103,668","ATLANTA, GA",03/25/2022,04/04/2022
MONITRONICS INTERNATIONAL INC,CLOUD ENGINEER,"105,000","MCKINNEY, TX",11/01/2022,11/10/2022
RISAMSOFT INC,CLOUD ENGINEER,"105,000","LITTLE ELM, TX",10/25/2022,11/01/2022
AETNA RESOURCES LLC,CLOUD ENGINEER,"105,000","HARTFORD, CT",04/14/2022,10/01/2022
LUMERA INC,CLOUD ENGINEER,"105,000","CHARLOTTE, NC",01/05/2022,01/12/2022
LUMERA INC,CLOUD ENGINEER,"105,000","CHARLOTTE, NC",01/06/2022,01/12/2022
LUMERA INC,CLOUD ENGINEER,"105,000","CHARLOTTE, NC",01/13/2022,01/20/2022
SIGMA-ALDRICH CORPORATION,CLOUD ENGINEER,"105,000","ST. LOUIS, MO",02/22/2022,03/07/2022
INFOTECH PRISM LLC,CLOUD ENGINEER,"105,040","ALPHARETTA, GA",06/08/2022,10/01/2022
CLOUD RESOURCES LLC,CLOUD ENGINEER,"105,227","WESTLAKE, TX",03/07/2022,09/03/2022
AETNA RESOURCES LLC,CLOUD ENGINEER,"107,500","SAN JOSE, CA",04/07/2022,10/01/2022
CISCO SYSTEMS INC,CLOUD ENGINEER,"109,283","ISELIN, NJ",12/07/2022,06/01/2023
SELECCION CONSULTING LLC,CLOUD ENGINEER,"110,000","BUDD LAKE, NJ",07/01/2022,07/01/2022
FIGURE8 CLOUD SOLUTIONS LLC,CLOUD ENGINEER,"110,000","TULSA, OK",06/28/2022,06/28/2022
CNET GLOBAL SOLUTIONS INC,CLOUD ENGINEER,"110,000","RICHARDSON, TX",06/28/2022,08/15/2022
FARMERS GROUP INC,CLOUD ENGINEER,"110,000","AUSTIN, TX",08/01/2022,08/15/2022
PIONEER CONSULTING LLC,CLOUD ENGINEER,"110,000","PLANO, TX",10/21/2022,10/21/2022
BOSE CORPORATION,CLOUD ENGINEER,"110,000","SECAUCUS, NJ",09/20/2022,10/03/2022
CNET GLOBAL SOLUTIONS INC,CLOUD ENGINEER,"110,000","RICHARDSON, TX",05/31/2022,10/01/2022
M2 RESOURCES INC,CLOUD ENGINEER,"112,000","MCLEAN, VA",07/19/2022,01/01/2023
DISH NETWORK LLC,CLOUD ENGINEER,"112,861","ENGLEWOOD, CO",02/22/2022,03/22/2022
M2 RESOURCES INC,CLOUD ENGINEER,"114,026","DOWNINGTOWN, PA",07/06/2022,01/01/2023
ERICSSON INC,CLOUD ENGINEER,"114,234","PLANO, TX",03/08/2022,03/21/2022
ERICSSON INC,CLOUD ENGINEER,"114,234","PLANO, TX",03/08/2022,03/21/2022
GROUPON INC,CLOUD ENGINEER,"115,000","CHICAGO, IL",09/21/2022,03/09/2023
GBT US LLC,CLOUD ENGINEER,"115,856","PHOENIX, AZ",07/11/2022,09/16/2022
ATOKA TECHNOLOGIES INC,CLOUD ENGINEER,"116,043","SANTA CLARA, CA",03/21/2022,03/28/2022
HARTFORD FIRE INSURANCE COMPANY,CLOUD ENGINEER,"116,272","CHARLOTTE, NC",05/13/2022,10/01/2022
VF SERVICES LLC,CLOUD ENGINEER,"117,280","GREENSBORO, NC",10/14/2022,11/01/2022
CITIZENS FINANCIAL GROUP INC,CLOUD ENGINEER,"117,686","JOHNSTON, RI",04/22/2022,10/07/2022
CITIZENS FINANCIAL GROUP INC,CLOUD ENGINEER,"117,915","JOHNSTON, RI",09/14/2022,09/14/2022
TERADATA OPERATIONS INC,CLOUD ENGINEER,"119,350","BELLEVUE, WA",05/04/2022,10/01/2022
HEALTHSTREAM INC,CLOUD ENGINEER,"120,000","NASHVILLE, TN",08/09/2022,08/23/2022
HEALTHSTREAM INC,CLOUD ENGINEER,"120,000","NASHVILLE, TN",03/30/2022,04/15/2022
AMERICAN EXPRESS TRAVEL RELATED SERVICE,CLOUD ENGINEER,"120,000","PHOENIX, AZ",02/22/2022,03/14/2022
CISCO SYSTEMS INC,CLOUD ENGINEER,"120,000","EAST WINDSOR, NJ",04/21/2022,05/02/2022
WANCLOUDS INC,CLOUD ENGINEER,"120,000","SANTA CLARA, CA",05/26/2022,10/01/2022
CHARLES RIVER LABORATORIES INC,CLOUD ENGINEER,"120,058","CHARLOTTE, NC",09/15/2022,10/10/2022
TETRASYSTEMS LLC,CLOUD ENGINEER,"120,699","REDMOND, WA",05/24/2022,05/24/2022
FANATICS RETAIL GROUP FULFILLMENT LLC,CLOUD ENGINEER,"121,763","SAN MATEO, CA",02/23/2022,04/11/2022
TRIANZ CONSULTING INC,CLOUD ENGINEER,"125,000","NASHUA, NH",12/07/2022,12/15/2022
CLOUDMED SOLUTIONS LLC,CLOUD ENGINEER,"125,000","MCKINNEY, TX",09/22/2022,09/26/2022
CLOUDMED SOLUTIONS LLC,CLOUD ENGINEER,"125,000","MCKINNEY, TX",09/22/2022,09/26/2022
CISCO SYSTEMS INC,CLOUD ENGINEER,"127,500","AUSTIN, TX",07/14/2022,07/20/2022
NCS PEARSON INC AN INDIRECT WHOLLY-OWNE,CLOUD ENGINEER,"127,500","DURHAM, NC",08/14/2022,08/16/2022
IBM CORPORATION,CLOUD ENGINEER,"129,500","TAMPA, FL",04/06/2022,04/20/2022
WORKDAY INC,CLOUD ENGINEER,"129,700","BOSTON, MA",05/05/2022,05/09/2022
VITAMIN SHOPPE INDUSTRIES INC,CLOUD ENGINEER,"130,000","CHANDLER, AZ",10/12/2022,10/31/2022
GEORGIA-PACIFIC LLC,CLOUD ENGINEER,"130,000","FRISCO, TX",11/07/2022,11/16/2022
OCELOT CONSULTING LLC,CLOUD ENGINEER,"130,000","CREVE COEUR, MO",04/11/2022,05/02/2022
ALTERYX INC,CLOUD ENGINEER,"130,000","PLANO, TX",01/10/2022,01/31/2022
GALAXY I TECHNOLOGIES INC,CLOUD ENGINEER,"130,000","AUBREY, TX",05/03/2022,05/09/2022
RITE PROS INC,CLOUD ENGINEER,"130,894","SANTA CLARA, CA",04/12/2022,10/01/2022
CISCO SYSTEMS INC,CLOUD ENGINEER,"130,894","SAN JOSE, CA",01/20/2022,07/01/2022
CISCO SYSTEMS INC,CLOUD ENGINEER,"130,894","SAN JOSE, CA",02/22/2022,02/23/2022
CHARLES SCHWAB AND COMPANY INC,CLOUD ENGINEER,"131,685","LONE TREE, CO",04/14/2022,05/02/2022
LENOVO (UNITED STATES) INC,CLOUD ENGINEER,"131,851","MORRISVILLE, NC",02/18/2022,03/07/2022
LENOVO (UNITED STATES) INC,CLOUD ENGINEER,"131,851","MORRISVILLE, NC",05/18/2022,05/18/2022
ACTIVE ENTERPRISE SOLUTIONS LLC,CLOUD ENGINEER,"132,870","MILL CREEK, WA",12/20/2022,01/03/2023
FANATICS RETAIL GROUP FULFILLMENT LLC,CLOUD ENGINEER,"132,870","SAN MATEO, CA",08/08/2022,08/22/2022
M2 RESOURCES INC,CLOUD ENGINEER,"133,640","MCLEAN, VA",07/18/2022,01/01/2023
CISCO SYSTEMS INC,CLOUD ENGINEER,"133,640","HERNDON, VA",12/07/2022,06/01/2023
LOGRHYTHM INC,CLOUD ENGINEER,"135,000","BOULDER, CO",06/28/2022,07/18/2022
RANDSTAD TECHNOLOGIES LLC,CLOUD ENGINEER,"135,000","COPPELL, TX",04/12/2022,04/19/2022
AVCO CONSULTING INC,CLOUD ENGINEER,"135,000","FREDERICK, MD",02/15/2022,02/15/2022
NK TECHNOLABS LLC,CLOUD ENGINEER,"136,053","SEATTLE, WA",07/07/2022,07/18/2022
ATOS SYNTEL INC,CLOUD ENGINEER,"139,000","LAS VEGAS, NV",01/19/2022,01/26/2022
BLOOMBERG LP,CLOUD ENGINEER,"139,589","NEW YORK, NY",11/23/2022,12/05/2022
IPTIQ AMERICAS INC,CLOUD ENGINEER,"139,922","BOSTON, MA",05/19/2022,05/30/2022
PIONEER CONSULTING SERVICES INC,CLOUD ENGINEER,"140,000","MORRISVILLE, NC",10/10/2022,10/10/2022
OCELOT CONSULTING LLC,CLOUD ENGINEER,"140,000","CUMMING, GA",10/05/2022,10/12/2022
OCELOT CONSULTING LLC,CLOUD ENGINEER,"140,000","MANTECA, CA",08/05/2022,08/22/2022
THE VANGUARD GROUP,CLOUD ENGINEER,"140,000","PLANO, TX",03/15/2022,04/18/2022
PRESIDIO NETWORKED SOLUTIONS LLC,CLOUD ENGINEER,"140,000","IRVING, TX",02/16/2022,02/28/2022
SIERRA-CEDAR LLC,CLOUD ENGINEER,"140,000","ALPHARETTA, GA",06/30/2022,07/05/2022
RED OAK TECH INC,CLOUD ENGINEER,"140,005","SUNNYVALE, CA",02/14/2022,02/28/2022
CISCO SYSTEMS INC,CLOUD ENGINEER,"141,378","SAN JOSE, CA",12/07/2022,06/01/2023
CISCO SYSTEMS INC,CLOUD ENGINEER,"141,378","SAN JOSE, CA",08/10/2022,02/03/2023
WANGS ALLIANCE CORPORATION,CLOUD ENGINEER,"143,000","AUSTIN, TX",02/09/2022,07/03/2022
NATIONAL GRID RENEWABLES DEVELOPMENT LL,CLOUD ENGINEER,"145,000","SAN DIEGO, CA",01/24/2022,02/02/2022
KRAFT FOODS GROUP BRANDS LLC,CLOUD ENGINEER,"145,000","CHICAGO, IL",03/04/2022,03/14/2022
SANOFI US SERVICES INC,CLOUD ENGINEER,"145,454","BRIDGEWATER, NJ",03/22/2022,04/13/2022
GAINWELL TECHNOLOGIES LLC,CLOUD ENGINEER,"148,000","PLANO, TX",02/14/2022,02/21/2022
US BANK NATIONAL ASSOCIATION,CLOUD ENGINEER,"150,000","CHICAGO, IL",12/22/2022,01/06/2023
PRINCETON IT SERVICES INC,CLOUD ENGINEER,"150,000","PRINCETON, NJ",08/16/2022,08/24/2022
THE VANGUARD GROUP,CLOUD ENGINEER,"150,000","PLANO, TX",05/03/2022,06/13/2022
GK SOFTWARE USA INC,CLOUD ENGINEER,"150,000","RIVER EDGE, NJ",06/22/2022,07/11/2022
RANDSTAD TECHNOLOGIES LLC,CLOUD ENGINEER,"155,000","ST. AUGUSTINE, FL",03/23/2022,03/30/2022
CISCO SYSTEMS INC,CLOUD ENGINEER,"157,477","MILPITAS, CA",03/22/2022,04/19/2022
FIRST REPUBLIC BANK,CLOUD ENGINEER,"158,000","SAN FRANCISCO, CA",01/11/2022,06/25/2022
EVERQUOTE INC,CLOUD ENGINEER,"160,000","CAMBRIDGE, MA",05/26/2022,10/01/2022
CISCO SYSTEMS INC,CLOUD ENGINEER,"167,149","SAN JOSE, CA",12/21/2022,01/15/2023
ADOBE INC,CLOUD ENGINEER,"170,000","SAN JOSE, CA",11/16/2022,12/05/2022
SALESFORCECOM INC,CLOUD ENGINEER,"175,000","LEANDER, TX",03/15/2022,03/29/2022
FIRST REPUBLIC BANK,CLOUD ENGINEER,"175,000","NEW YORK, NY",04/01/2022,04/11/2022
ADOBE INC,CLOUD ENGINEER,"180,000","SAN JOSE, CA",11/09/2022,12/05/2022
STERLING METS LP,CLOUD ENGINEER,"180,000","MCKINNEY, TX",04/19/2022,05/01/2022
CISCO SYSTEMS INC,CLOUD ENGINEER,"183,035","SAN JOSE, CA",09/28/2022,03/02/2023
INCORPORAN INC,CLOUD ENGINEER  ARCHITECT  PROJECT MANA,"83,520","LITTLE ELM, TX",07/15/2022,07/15/2022
ATLANTIS IT CONSULTING GROUP LLC,CLOUD ENGINEER  AWS DEVELOPER,"81,000","EAST PEORIA, IL",05/19/2022,05/31/2022
LOGIC LOOPS LLC,CLOUD ENGINEER - DATABASE,"90,397","ARLINGTON HEIGHTS, IL",06/17/2022,10/01/2022
MASSACHUSETTS MUTUAL LIFE INSURANCE COM,CLOUD ENGINEER - MASTERY,"139,922","BOSTON, MA",02/23/2022,04/11/2022
MASSACHUSETTS MUTUAL LIFE INSURANCE COM,CLOUD ENGINEER - MASTERY,"139,922","BOSTON, MA",02/23/2022,04/11/2022
MASSACHUSETTS MUTUAL LIFE INSURANCE COM,CLOUD ENGINEER - MASTERY,"139,922","BOSTON, MA",02/23/2022,04/11/2022
MASSACHUSETTS MUTUAL LIFE INSURANCE COM,CLOUD ENGINEER - SECURITY,"108,000","BOSTON, MA",03/02/2022,04/18/2022
NEBULA PARTNERS LLC,CLOUD ENGINEER - SR,"95,100","PLANO, TX",07/13/2022,07/18/2022
VIRTUSA CONSULTING SERVICES PVT LTD,CLOUD ENGINEER 2,"69,826","NEW YORK, NY",05/07/2022,10/01/2022
VIRTUSA CORPORATION,CLOUD ENGINEER 2,"69,826","NEW YORK, NY",05/08/2022,10/01/2022
VIRTUSA CORPORATION,CLOUD ENGINEER 2,"71,968","TAMPA, FL",06/03/2022,10/01/2022
VIRTUSA CORPORATION,CLOUD ENGINEER 2,"74,589","HARTFORD, CT",05/09/2022,10/01/2022
VIRTUSA CORPORATION,CLOUD ENGINEER 2,"83,000","INDIANAPOLIS, IN",03/17/2022,03/28/2022
VIRTUSA CORPORATION,CLOUD ENGINEER 2,"83,000","INDIANAPOLIS, IN",01/06/2022,01/17/2022
ETOUCH SYSTEMS CORPORATION,CLOUD ENGINEER 2,"85,000","NEW YORK CITY, NY",03/24/2022,04/01/2022
VIRTUSA CORPORATION,CLOUD ENGINEER 2,"88,000","STAMFORD, CT",02/23/2022,03/03/2022
PAN-AMERICAN LIFE INSURANCE COMPANY,CLOUD ENGINEER 2,"95,867","FAIRFAX, VA",05/25/2022,10/01/2022
VIRTUSA CORPORATION,CLOUD ENGINEER 2,"100,000","CHICAGO, IL",04/05/2022,04/12/2022
VIRTUSA CORPORATION,CLOUD ENGINEER 2,"103,000","ALPHARETTA, GA",06/29/2022,07/08/2022
VIRTUSA CORPORATION,CLOUD ENGINEER 2,"103,000","ALPHARETTA, GA",08/08/2022,08/15/2022
VIRTUSA CONSULTING SERVICES PVT LTD,CLOUD ENGINEER 2,"106,080","SUGAR LAND, TX",03/14/2022,03/24/2022
VIRTUSA CORPORATION,CLOUD ENGINEER 2,"108,170","PHILADELPHIA, PA",03/14/2022,03/24/2022
VIRTUSA CONSULTING SERVICES PVT LTD,CLOUD ENGINEER 2,"110,000","TAMPA, FL",08/03/2022,08/15/2022
PUBLIC CONSULTING GROUP LLC,CLOUD ENGINEER 2,"141,750","CEDAR PARK, TX",10/17/2022,04/06/2023
PROVIDENCE HEALTH & SERVICES,CLOUD ENGINEER 2 BI AND DATA PLATFORMS,"86,715","ORANGE, CA",04/05/2022,05/16/2022
PROVIDENCE HEALTH & SERVICES,CLOUD ENGINEER 2 BI AND DATA PLATFORMS,"88,982","BEAVERTON, OR",07/01/2022,08/01/2022
PUBLIC PARTNERSHIPS LLC,CLOUD ENGINEER 3,"144,000","DELAWARE, OH",12/08/2022,12/19/2022
DENSO INTERNATIONAL AMERICA INC,CLOUD ENGINEER 4,"182,900","SOUTHFIELD, MI",02/01/2022,08/01/2022
AJACE INC,CLOUD ENGINEER ARCHITECT,"100,000","RACINE, WI",04/21/2022,10/01/2022
AKSCELLENCE INFO SOLUTIONS LLC,CLOUD ENGINEER AWS,"92,310","MADISON, WI",06/08/2022,10/01/2022
SACROSANCTINFO LLC,CLOUD ENGINEER DBA,"98,904","MCKINNEY, TX",09/15/2022,09/21/2022
GENERAL MOTORS FINANCIAL COMPANY INC,CLOUD ENGINEER I,"90,000","DETROIT, MI",02/11/2022,02/11/2022
CARGOES US INC,CLOUD ENGINEER I,"115,000","SUGARLAND, TX",10/24/2022,10/24/2022
STRATEGIC STAFFING SOLUTIONS LC,CLOUD ENGINEER II,"150,000","HOUSTON, TX",05/25/2022,06/04/2022
ELLUCIAN COMPANY LP,CLOUD ENGINEER II,"84,531","PEMBROKE PINES, FL",08/16/2022,08/22/2022
ELLUCIAN COMPANY LP,CLOUD ENGINEER II,"87,402","PHOENIXVILLE, PA",08/24/2022,09/04/2022
CHOICE HOTELS INTERNATIONAL SERVICES CO,CLOUD ENGINEER II,"96,992","SCOTTSDALE, AZ",08/13/2022,08/22/2022
DISH WIRELESS LLC,CLOUD ENGINEER II,"107,203","LITTLETON, CO",05/06/2022,10/01/2022
TRACELINK INC,CLOUD ENGINEER II,"111,749","WILMINGTON, MA",04/14/2022,10/01/2022
FOUNDATION MEDICINE INC,CLOUD ENGINEER II,"119,933","BOSTON, MA",02/07/2022,02/14/2022
STAPLES INC,CLOUD ENGINEER II,"123,600","FRAMINGHAM, MA",05/18/2022,11/10/2022
CHEWY INC,CLOUD ENGINEER II,"127,000","PLANTATION, FL",11/22/2022,05/03/2023
CHEWY INC,CLOUD ENGINEER II,"130,000","DANIA BEACH, FL",03/08/2022,03/18/2022
CHEWY INC,CLOUD ENGINEER II,"130,000","MINNEAPOLIS, MN",01/05/2022,01/31/2022
PUBLIC CONSULTING GROUP LLC,CLOUD ENGINEER II,"130,201","AUSTIN, TX",11/17/2022,11/25/2022
TRACELINK INC,CLOUD ENGINEER II,"131,300","WILMINGTON, MA",03/08/2022,08/26/2022
GENERAL MOTORS FINANCIAL COMPANY INC,CLOUD ENGINEER II,"136,929","IRVING, TX",12/09/2022,12/20/2022
GENERAL MOTORS FINANCIAL COMPANY INC,CLOUD ENGINEER II,"136,929","IRVING, TX",12/07/2022,12/20/2022
CHEWY INC,CLOUD ENGINEER II,"139,900","DANIA BEACH, FL",05/03/2022,09/22/2022
GOBRANDS INC,CLOUD ENGINEER II,"145,000","LAKEVILLE, MN",03/16/2022,03/29/2022
SCRIPPS NETWORKS LLC,CLOUD ENGINEER III,"118,830","KNOXVILLE, TN",07/19/2022,08/29/2022
FANATICS RETAIL GROUP FULFILLMENT LLC,CLOUD ENGINEER III,"121,763","SAN MATEO, CA",04/06/2022,04/18/2022
FANATICS RETAIL GROUP FULFILLMENT LLC,CLOUD ENGINEER III,"121,963","SAN MATEO, CA",04/08/2022,04/18/2022
GENERAL MOTORS FINANCIAL COMPANY INC,CLOUD ENGINEER III,"127,937","ARLINGTON, TX",02/11/2022,08/10/2022
GENERAL MOTORS FINANCIAL COMPANY INC,CLOUD ENGINEER III,"127,937","ARLINGTON, TX",03/04/2022,08/10/2022
S&P GLOBAL INC,CLOUD ENGINEER III,"130,000","PRINCETON, NJ",06/28/2022,10/03/2022
S&P GLOBAL MARKET INTELLIGENCE INC,CLOUD ENGINEER III,"130,000","PRINCETON, NJ",08/18/2022,10/03/2022
THE VANGUARD GROUP,CLOUD ENGINEER III,"130,000","MALVERN, PA",04/13/2022,05/16/2022
THE VANGUARD GROUP,CLOUD ENGINEER III,"130,000","MALVERN, PA",04/19/2022,05/31/2022
FEDEX DATAWORKS INC,CLOUD ENGINEER LEAD,"98,439","BROOKFIELD, WI",06/23/2022,07/01/2022
MASSACHUSETTS MUTUAL LIFE INSURANCE COM,CLOUD ENGINEER MASTERY,"150,197","BOSTON, MA",10/28/2022,12/05/2022
ZEBRA TECHNOLOGIES CORPORATION,CLOUD ENGINEER SENIOR,"108,202","FRISCO, TX",10/03/2022,03/28/2023
COMPUGAIN LLC,CLOUD ENGINEER SENIOR,"165,000","KING OF PRUSSIA, PA",01/26/2022,02/02/2022
ALEVAR TECHNOLOGIES INC,CLOUD ENGINEER SOFTWARE DEVELOPER,"92,290","EAGAN, MN",04/22/2022,10/01/2022
ALEVAR TECHNOLOGIES INC,CLOUD ENGINEER SOFTWARE DEVELOPER,"92,290","EAGAN, MN",04/22/2022,10/01/2022
RACKSPACE US INC,CLOUD ENGINEER V,"102,752","SAN ANTONIO, TX",01/19/2022,06/01/2022
THE VANGUARD GROUP,"CLOUD ENGINEER, SPECIALIST","135,000","MALVERN, PA",01/20/2022,02/22/2022
THE VANGUARD GROUP,"CLOUD ENGINEER, SPECIALIST","155,000","MALVERN, PA",11/14/2022,01/09/2023
SUNERA TECHNOLOGIES INC,CLOUD ENGINEER-DEVOPS,"81,744","MIAMI, FL",06/10/2022,10/01/2022
DELOITTE TOUCHE TOHMATSU SERVICES LLC,CLOUD ENGINEERING MANAGER,"120,000","HERMITAGE, TN",06/02/2022,06/09/2022
MERCURY FINANCIAL LLC,CLOUD ENGINEERING MANAGER,"162,000","WILMINGTON, DE",01/27/2022,02/15/2022
TERADATA US INC,CLOUD ENGINEERING MANAGER,"189,000","BELLEVUE, WA",04/07/2022,04/18/2022
CISCO SYSTEMS INC,CLOUD ENGINEERING TECHNICAL LEADER,"167,149","SAN JOSE, CA",12/12/2022,06/01/2023
CISCO SYSTEMS INC,"CLOUD ENGINEERING, TECHNICAL LEADER","132,800","ROCKY HILL, CT",03/22/2022,03/22/2022
CLOUD RESOURCES LLC,CLOUD ENTERPRISE ARCHITECT,"99,000","IRVING, TX",09/23/2022,09/30/2022
BAKER HUGHES COMPANY,CLOUD ENTERPRISE ARCHITECT,"165,000","HOUSTON, TX",09/23/2022,09/29/2022
DATALORE TECHNOLOGIES INC,CLOUD ERP ANALYST,"94,806","RALEIGH, NC",05/04/2022,10/01/2022
TECHDAPT LLC,CLOUD ERP APPLICATIONS DEVELOPER FIN SC,"80,122","OVERLAND PARK, KS",03/14/2022,03/18/2022
TECHDAPT LLC,CLOUD ERP APPLICATIONS DEVELOPER FIN SC,"80,122","OVERLAND PARK, KS",03/04/2022,03/11/2022
TECHDAPT LLC,CLOUD ERP APPLICATIONS DEVELOPER FIN SC,"94,200","SOUTHLAKE, TX",02/10/2022,02/15/2022
TECHDAPT LLC,CLOUD ERP APPLICATIONS DEVELOPER FIN SC,"94,200","SOUTHLAKE, TX",02/10/2022,02/15/2022
ALAMEDATECH SOLUTIONS LLC,CLOUD ETL DEVELOPER,"101,754","NEWARK, NJ",04/20/2022,10/01/2022
MCAFEE LLC,CLOUD FINANCIAL ANALYST,"85,301","MCKINNEY, TX",03/01/2022,03/02/2022
SNOWFLAKE INC,CLOUD FINANCIAL ANALYST,"105,000","SAN MATEO, CA",04/19/2022,04/25/2022
ST TECH INC,CLOUD FINANCIAL APPLICATIONS SOLUTION A,"131,000","CARY, NC",11/01/2022,11/01/2022
HAYES MANAGEMENT CONSULTING LLC,CLOUD FULL STACK SOFTWARE ENGINEER,"137,700","MORRISVILLE, NC",09/29/2022,10/17/2022
HAYES MANAGEMENT CONSULTING LLC,CLOUD FULL STACK SOFTWARE ENGINEER,"137,700","MORRISVILLE, NC",09/28/2022,10/17/2022
HAYES MANAGEMENT CONSULTING LLC,CLOUD FULL STACK SOFTWARE ENGINEER,"137,700","MORRISVILLE, NC",09/29/2022,10/17/2022
INFORMATION TECHNOLOGY & MANAGEMENT CON,CLOUD FUNCTIONAL CONSULTANT,"115,814","SANTA CLARA, CA",11/04/2022,11/14/2022
INFORMATION TECHNOLOGY AND MANAGEMENT C,CLOUD FUNCTIONAL CONSULTANT,"133,973","SANTA CLARA, CA",05/25/2022,10/01/2022
8K MILES SOFTWARE SERVICES INC,CLOUD INFORMATION TECHNOLOGY MANAGER,"174,678","FREMONT, CA",03/16/2022,05/28/2022
SECUREKLOUD TECHOLOGIES INC,CLOUD INFORMATION TECHNOLOGY MANAGER,"174,678","DUBLIN, CA",04/04/2022,05/28/2022
FEDERAL NATIONAL MORTGAGE ASSOCIATION,CLOUD INFRASTRUCTURE -TECHNOLOGY ENGINE,"140,000","RESTON, VA",05/03/2022,07/05/2022
MARLABS LLC,CLOUD INFRASTRUCTURE ARCHITECT,"72,000","EDISON, NJ",09/23/2022,10/01/2022
MARLABS LLC,CLOUD INFRASTRUCTURE ARCHITECT,"72,000","EDISON, NJ",09/27/2022,10/01/2022
TECH EXPERTSUS LLC,CLOUD INFRASTRUCTURE ARCHITECT,"4,394","IRVING, TX",06/14/2022,06/18/2022
V-SOFT CONSULTING GROUP INC,CLOUD INFRASTRUCTURE ARCHITECT,"79,000","GREENVILLE, SC",04/11/2022,05/09/2022
HCA MANAGEMENT SERVICES LP,CLOUD INFRASTRUCTURE ARCHITECT,"94,973","NASHVILLE, TN",05/31/2022,09/01/2022
V-SOFT CONSULTING GROUP INC,CLOUD INFRASTRUCTURE ARCHITECT,"95,000","EDISON, NJ",03/16/2022,04/11/2022
INTUITIVE TECHNOLOGY PARTNERS INC,CLOUD INFRASTRUCTURE ARCHITECT,"99,466","PLANO, TX",09/01/2022,09/15/2022
DATA STRATEGIES INTERCHANGE LLC,CLOUD INFRASTRUCTURE ARCHITECT,"120,000","HOUSTON, TX",10/07/2022,10/08/2022
EXACT SCIENCES CORPORATION,CLOUD INFRASTRUCTURE ARCHITECT,"164,156","REDWOOD CITY, CA",03/23/2022,04/01/2022
AMAZON WEB SERVICES INC,CLOUD INFRASTRUCTURE ARCHITECT,"180,000","SAN FRANCISCO, CA",09/19/2022,09/26/2022
